store_id,sku_id,avg_weekly_sales,sales_std,weeks_of_data,avg_weekly_revenue,current_stock,weeks_coverage,velocity
L27,30100003,1.25,0.5,4,1123.75,6,4.8,-0.3
L27,30100351,1.0,,1,1349.0,1,1.0,0.0
L27,30100351,1.0,,1,1349.0,1,1.0,0.0
L27,30100413,1.0,0.0,4,2299.5,1,1.0,0.0
L27,30100413,1.0,0.0,4,2299.5,1,1.0,0.0
L27,30100416,1.0,0.0,3,899.0,1,1.0,0.0
L27,30100416,1.0,0.0,3,899.0,1,1.0,0.0
L27,30100417,1.0,0.0,5,990.0,1,1.0,0.0
L27,30100417,1.0,0.0,5,990.0,2,2.0,0.0
L27,30100459,1.0,,1,2599.0,1,1.0,0.0
L27,30100554,1.0,0.0,2,625.0,1,1.0,0.0
L27,30100554,1.0,0.0,2,625.0,1,1.0,0.0
L28,30100035,1.0,,1,2490.0,3,3.0,0.0
L28,30100352,1.5,0.7071067811865476,2,1348.5,2,1.3333333333333333,-1.0
L28,30100352,1.5,0.7071067811865476,2,1348.5,1,0.6666666666666666,-1.0
L28,30100412,1.0,0.0,3,2250.0,1,1.0,0.0
L28,30100413,1.5,0.5773502691896257,4,3525.0,2,1.3333333333333333,0.0
L28,30100413,1.5,0.5773502691896257,4,3525.0,3,2.0,0.0
L28,30100416,1.0,0.0,5,899.0,2,2.0,0.0
L28,30100417,1.0,,1,990.0,2,2.0,0.0
L28,30100417,1.0,,1,990.0,1,1.0,0.0
L28,30100435,1.0,0.0,3,1040.0,5,5.0,0.0
L28,30100435,1.0,0.0,3,1040.0,1,1.0,0.0
L28,30100438,1.0,,1,1990.0,1,1.0,0.0
L28,30100438,1.0,,1,1990.0,1,1.0,0.0
L28,30100439,1.0,,1,2190.0,1,1.0,0.0
L28,30100459,1.0,0.0,2,2599.0,2,2.0,0.0
L28,30100554,1.0,0.0,3,625.0,2,2.0,0.0
L28,30100554,1.0,0.0,3,625.0,2,2.0,0.0
L28,30100554,1.0,0.0,3,625.0,1,1.0,0.0
L28,30100554,1.0,0.0,3,625.0,1,1.0,0.0
L28,30100560,1.0,,1,2799.0,1,1.0,0.0
L28,30100569,1.0,,1,2199.0,1,1.0,0.0
L28,30100571,1.0,,1,2399.0,2,2.0,0.0
L28,30100587,1.0,0.0,3,1249.0,1,1.0,0.0
L28,30100587,1.0,0.0,3,1249.0,2,2.0,0.0
L28,30100590,1.0,,1,1285.0,2,2.0,0.0
L28,30100598,1.0,,1,1750.0,5,5.0,0.0
L29,30100003,1.0,,1,899.0,1,1.0,0.0
L29,30100012,1.3333333333333333,0.5773502691896257,3,133.33333333333334,2,1.5,-0.5
L29,30100014,3.0,,1,300.0,2,0.6666666666666666,0.0
L29,30100014,3.0,,1,300.0,1,0.3333333333333333,0.0
L29,30100021,1.5,0.7071067811865476,2,150.0,8,5.333333333333333,1.0
L29,30100021,1.5,0.7071067811865476,2,150.0,2,1.3333333333333333,1.0
L29,30100412,1.0,,1,2250.0,1,1.0,0.0
L29,30100412,1.0,,1,2250.0,1,1.0,0.0
L29,30100413,1.0,0.0,3,2350.0,2,2.0,0.0
L29,30100416,1.0,,1,849.0,2,2.0,0.0
L29,30100416,1.0,,1,849.0,1,1.0,0.0
L29,30100417,1.0,0.0,4,965.0,1,1.0,0.0
L29,30100435,1.0,0.0,3,1040.0,2,2.0,0.0
L29,30100439,1.0,0.0,2,2190.0,1,1.0,0.0
L29,30100528,1.0,0.0,2,1199.0,1,1.0,0.0
L29,30100528,1.0,0.0,2,1199.0,2,2.0,0.0
L29,30100528,1.0,0.0,2,1199.0,2,2.0,0.0
L29,30100528,1.0,0.0,2,1199.0,1,1.0,0.0
L29,30100554,1.0,0.0,5,618.0,2,2.0,0.0
L29,30100554,1.0,0.0,5,618.0,1,1.0,0.0
L29,30100554,1.0,0.0,5,618.0,2,2.0,0.0
L29,30100562,1.0,,1,2799.0,1,1.0,0.0
L29,30100562,1.0,,1,2799.0,1,1.0,0.0
L29,30100571,1.0,,1,2399.0,1,1.0,0.0
L29,30100571,1.0,,1,2399.0,1,1.0,0.0
L29,30100574,1.0,,1,999.0,1,1.0,0.0
L29,30100590,1.0,,1,1285.0,1,1.0,0.0
L29,30100594,1.0,,1,1799.0,1,1.0,0.0
L29,30100597,1.0,,1,1295.0,1,1.0,0.0
L32,30100035,1.0,0.0,2,2490.0,1,1.0,0.0
L32,30100352,1.0,0.0,4,1069.25,1,1.0,0.0
L32,30100412,1.0,0.0,2,2250.0,1,1.0,0.0
L32,30100416,1.5,0.7071067811865476,2,1348.5,3,2.0,-1.0
L32,30100528,1.0,,1,1199.0,2,2.0,0.0
L32,30100569,1.0,,1,2199.0,1,1.0,0.0
L32,30100591,1.5,0.7071067811865476,2,1485.0,2,1.3333333333333333,1.0
L33,30100351,1.1111111111111112,0.3333333333333333,9,1498.888888888889,7,6.3,-0.016666666666666666
L33,30100351,1.1111111111111112,0.3333333333333333,9,1498.888888888889,5,4.5,-0.016666666666666666
L33,30100352,1.0,0.0,2,899.0,2,2.0,0.0
L33,30100410,1.0,0.0,2,1960.0,2,2.0,0.0
L33,30100410,1.0,0.0,2,1960.0,2,2.0,0.0
L33,30100411,1.3333333333333333,0.5773502691896257,3,2600.0,1,0.75,-0.5
L33,30100411,1.3333333333333333,0.5773502691896257,3,2600.0,3,2.25,-0.5
L33,30100411,1.3333333333333333,0.5773502691896257,3,2600.0,1,0.75,-0.5
L33,30100412,1.2727272727272727,0.4670993664969138,11,2863.6363636363635,5,3.928571428571429,0.1
L33,30100412,1.2727272727272727,0.4670993664969138,11,2863.6363636363635,1,0.7857142857142857,0.1
L33,30100413,1.411764705882353,0.6183469424008424,17,3311.705882352941,9,6.375,-0.02857142857142857
L33,30100413,1.411764705882353,0.6183469424008424,17,3311.705882352941,1,0.7083333333333333,-0.02857142857142857
L33,30100416,1.1,0.31622776601683794,10,988.9,1,0.9090909090909091,0.04242424242424243
L33,30100416,1.1,0.31622776601683794,10,988.9,22,20.0,0.04242424242424243
L33,30100416,1.1,0.31622776601683794,10,988.9,1,0.9090909090909091,0.04242424242424243
L33,30100416,1.1,0.31622776601683794,10,988.9,6,5.454545454545454,0.04242424242424243
L33,30100417,1.5384615384615385,0.6602252917735247,13,1523.076923076923,10,6.5,-0.005494505494505493
L33,30100417,1.5384615384615385,0.6602252917735247,13,1523.076923076923,10,6.5,-0.005494505494505493
L33,30100435,1.8181818181818181,0.9816498172140428,11,1881.8181818181818,4,2.2,-0.07272727272727272
L33,30100435,1.8181818181818181,0.9816498172140428,11,1881.8181818181818,1,0.55,-0.07272727272727272
L33,30100435,1.8181818181818181,0.9816498172140428,11,1881.8181818181818,6,3.3000000000000003,-0.07272727272727272
L33,30100435,1.8181818181818181,0.9816498172140428,11,1881.8181818181818,11,6.05,-0.07272727272727272
L33,30100435,1.8181818181818181,0.9816498172140428,11,1881.8181818181818,2,1.1,-0.07272727272727272
L33,30100438,1.0,0.0,2,1990.0,1,1.0,0.0
L33,30100438,1.0,0.0,2,1990.0,1,1.0,0.0
L33,30100438,1.0,0.0,2,1990.0,1,1.0,0.0
L33,30100439,1.0,,1,2190.0,1,1.0,0.0
L33,30100439,1.0,,1,2190.0,1,1.0,0.0
L33,30100439,1.0,,1,2190.0,1,1.0,0.0
L33,30100439,1.0,,1,2190.0,1,1.0,0.0
L33,30100525,1.0,0.0,6,1199.0,1,1.0,0.0
L33,30100525,1.0,0.0,6,1199.0,1,1.0,0.0
L33,30100525,1.0,0.0,6,1199.0,8,8.0,0.0
L33,30100525,1.0,0.0,6,1199.0,1,1.0,0.0
L33,30100528,1.2857142857142858,0.4879500364742666,7,1541.5714285714287,12,9.333333333333332,-0.03571428571428571
L33,30100528,1.2857142857142858,0.4879500364742666,7,1541.5714285714287,4,3.1111111111111107,-0.03571428571428571
L33,30100528,1.2857142857142858,0.4879500364742666,7,1541.5714285714287,3,2.333333333333333,-0.03571428571428571
L33,30100554,1.3529411764705883,0.49259218307188896,17,845.5882352941177,31,22.913043478260867,-0.03076923076923077
L33,30100554,1.3529411764705883,0.49259218307188896,17,845.5882352941177,5,3.6956521739130435,-0.03076923076923077
L33,30100554,1.3529411764705883,0.49259218307188896,17,845.5882352941177,4,2.9565217391304346,-0.03076923076923077
L33,30100560,1.0,0.0,3,2799.0,1,1.0,0.0
L33,30100569,1.5,0.5773502691896257,4,3298.5,1,0.6666666666666666,0.2
L33,30100569,1.5,0.5773502691896257,4,3298.5,2,1.3333333333333333,0.2
L33,30100569,1.5,0.5773502691896257,4,3298.5,2,1.3333333333333333,0.2
L33,30100574,1.0,0.0,2,999.0,2,2.0,0.0
L33,30100574,1.0,0.0,2,999.0,11,11.0,0.0
L33,30100587,1.4,0.699205898780101,10,1748.6,8,5.714285714285714,0.14545454545454548
L33,30100590,1.0,0.0,2,1285.0,3,3.0,0.0
L33,30100591,1.0,,1,990.0,2,2.0,0.0
L33,30100594,1.0,0.0,2,1799.0,1,1.0,0.0
L33,30100595,1.0,,1,1579.0,1,1.0,0.0
L33,30100596,1.5,0.7071067811865476,2,2368.5,1,0.6666666666666666,1.0
L33,30100598,1.0,,1,1750.0,3,3.0,0.0
L33,30100598,1.0,,1,1750.0,2,2.0,0.0
L33,30100598,1.0,,1,1750.0,1,1.0,0.0
L36,30100003,1.0,,1,899.0,2,2.0,0.0
L36,30100351,1.0,,1,1349.0,3,3.0,0.0
L36,30100351,1.0,,1,1349.0,1,1.0,0.0
L36,30100352,1.0,,1,899.0,1,1.0,0.0
L36,30100352,1.0,,1,899.0,2,2.0,0.0
L36,30100411,1.0,,1,1850.0,1,1.0,0.0
L36,30100413,1.0,,1,2350.0,3,3.0,0.0
L36,30100413,1.0,,1,2350.0,3,3.0,0.0
L36,30100416,1.0,,1,899.0,1,1.0,0.0
L36,30100416,1.0,,1,899.0,3,3.0,0.0
L36,30100416,1.0,,1,899.0,2,2.0,0.0
L36,30100417,1.0,0.0,2,890.0,1,1.0,0.0
L36,30100417,1.0,0.0,2,890.0,1,1.0,0.0
L36,30100459,1.0,,1,2599.0,1,1.0,0.0
L36,30100554,1.0,0.0,2,625.0,2,2.0,0.0
L36,30100571,1.0,,1,2399.0,1,1.0,0.0
L36,30100574,1.0,,1,999.0,2,2.0,0.0
L36,30100574,1.0,,1,999.0,1,1.0,0.0
L36,30100590,1.0,,1,1285.0,1,1.0,0.0
L36,30100594,1.0,,1,1799.0,1,1.0,0.0
L36,30100595,1.0,,1,1579.0,1,1.0,0.0
L36,30100598,1.0,,1,1750.0,5,5.0,0.0
L37,30100351,1.0,0.0,3,1349.0,1,1.0,0.0
L37,30100412,1.0,0.0,3,2250.0,1,1.0,0.0
L37,30100412,1.0,0.0,3,2250.0,1,1.0,0.0
L37,30100413,1.0,0.0,2,2350.0,1,1.0,0.0
L37,30100413,1.0,0.0,2,2350.0,1,1.0,0.0
L37,30100416,1.2,0.4472135954999579,5,1068.8,2,1.6666666666666667,0.2
L37,30100416,1.2,0.4472135954999579,5,1068.8,1,0.8333333333333334,0.2
L37,30100417,1.0,0.0,5,990.0,1,1.0,0.0
L37,30100435,1.6666666666666667,0.816496580927726,6,1733.3333333333333,2,1.2,0.05714285714285714
L37,30100525,1.0,0.0,3,1199.0,2,2.0,0.0
L37,30100525,1.0,0.0,3,1199.0,1,1.0,0.0
L37,30100554,1.2142857142857142,0.5789342235218394,14,753.9285714285714,1,0.823529411764706,0.01978021978021978
L37,30100554,1.2142857142857142,0.5789342235218394,14,753.9285714285714,1,0.823529411764706,0.01978021978021978
L37,30100554,1.2142857142857142,0.5789342235218394,14,753.9285714285714,7,5.764705882352942,0.01978021978021978
L37,30100554,1.2142857142857142,0.5789342235218394,14,753.9285714285714,2,1.647058823529412,0.01978021978021978
L37,30100571,1.0,,1,2399.0,1,1.0,0.0
L37,30100587,1.0,,1,1249.0,2,2.0,0.0
L37,30100591,1.0,,1,990.0,2,2.0,0.0
L37,30100591,1.0,,1,990.0,2,2.0,0.0
L38,30100012,2.0,,1,200.0,3,1.5,0.0
L38,30100012,2.0,,1,200.0,2,1.0,0.0
L38,30100014,2.0,,1,200.0,4,2.0,0.0
L38,30100021,2.0,,1,200.0,1,0.5,0.0
L38,30100021,2.0,,1,200.0,7,3.5,0.0
L38,30100351,1.0,0.0,3,1349.0,1,1.0,0.0
L38,30100351,1.0,0.0,3,1349.0,1,1.0,0.0
L38,30100412,1.0,0.0,2,2250.0,1,1.0,0.0
L38,30100413,1.0,0.0,4,2299.5,1,1.0,0.0
L38,30100413,1.0,0.0,4,2299.5,3,3.0,0.0
L38,30100416,1.0,0.0,4,899.0,5,5.0,0.0
L38,30100416,1.0,0.0,4,899.0,3,3.0,0.0
L38,30100417,1.25,0.46291004988627577,8,1237.5,6,4.8,-0.023809523809523808
L38,30100435,1.0,0.0,5,1040.0,2,2.0,0.0
L38,30100435,1.0,0.0,5,1040.0,1,1.0,0.0
L38,30100435,1.0,0.0,5,1040.0,1,1.0,0.0
L38,30100435,1.0,0.0,5,1040.0,1,1.0,0.0
L38,30100435,1.0,0.0,5,1040.0,3,3.0,0.0
L38,30100525,1.0,,1,1620.0,1,1.0,0.0
L38,30100525,1.0,,1,1620.0,1,1.0,0.0
L38,30100554,1.25,0.45226701686664533,12,781.25,11,8.8,-0.045454545454545456
L38,30100554,1.25,0.45226701686664533,12,781.25,1,0.8,-0.045454545454545456
L38,30100571,1.0,0.0,2,2399.0,1,1.0,0.0
L38,30100571,1.0,0.0,2,2399.0,1,1.0,0.0
L38,30100574,1.0,0.0,2,999.0,1,1.0,0.0
L38,30100574,1.0,0.0,2,999.0,1,1.0,0.0
L38,30100574,1.0,0.0,2,999.0,1,1.0,0.0
L38,30100574,1.0,0.0,2,999.0,1,1.0,0.0
L38,30100577,1.0,,1,1150.0,1,1.0,0.0
L38,30100577,1.0,,1,1150.0,1,1.0,0.0
L38,30100587,1.0,,1,1249.0,1,1.0,0.0
L38,30100587,1.0,,1,1249.0,1,1.0,0.0
L38,30100590,1.0,,1,1285.0,1,1.0,0.0
L38,30100590,1.0,,1,1285.0,1,1.0,0.0
L38,30100590,1.0,,1,1285.0,1,1.0,0.0
L38,30100590,1.0,,1,1285.0,1,1.0,0.0
L38,30100596,1.0,,1,1579.0,1,1.0,0.0
L39,30100003,1.0,0.0,3,882.3333333333334,5,5.0,0.0
L39,30100351,1.0,,1,1349.0,1,1.0,0.0
L39,30100352,1.0,,1,1190.0,1,1.0,0.0
L39,30100416,1.0,0.0,2,899.0,1,1.0,0.0
L39,30100416,1.0,0.0,2,899.0,3,3.0,0.0
L39,30100417,1.0,0.0,4,990.0,1,1.0,0.0
L39,30100435,1.5555555555555556,0.7264831572567789,9,1617.7777777777778,2,1.2857142857142856,0.03333333333333333
L39,30100435,1.5555555555555556,0.7264831572567789,9,1617.7777777777778,10,6.428571428571429,0.03333333333333333
L39,30100435,1.5555555555555556,0.7264831572567789,9,1617.7777777777778,1,0.6428571428571428,0.03333333333333333
L39,30100459,1.0,,1,2599.0,2,2.0,0.0
L39,30100459,1.0,,1,2599.0,1,1.0,0.0
L39,30100525,1.0,,1,1199.0,1,1.0,0.0
L39,30100525,1.0,,1,1199.0,1,1.0,0.0
L39,30100528,1.0,0.0,2,1199.0,1,1.0,0.0
L39,30100528,1.0,0.0,2,1199.0,1,1.0,0.0
L39,30100554,1.0,,1,625.0,0,0.0,0.0
L40,30100351,1.0,,1,1349.0,1,1.0,0.0
L40,30100351,1.0,,1,1349.0,1,1.0,0.0
L40,30100351,1.0,,1,1349.0,2,2.0,0.0
L40,30100351,1.0,,1,1349.0,1,1.0,0.0
L40,30100411,1.0,,1,1950.0,1,1.0,0.0
L40,30100413,1.0,0.0,2,2350.0,1,1.0,0.0
L40,30100416,1.0,,1,899.0,1,1.0,0.0
L40,30100416,1.0,,1,899.0,1,1.0,0.0
L40,30100416,1.0,,1,899.0,2,2.0,0.0
L40,30100416,1.0,,1,899.0,1,1.0,0.0
L40,30100416,1.0,,1,899.0,1,1.0,0.0
L40,30100417,1.0,0.0,2,990.0,9,9.0,0.0
L40,30100417,1.0,0.0,2,990.0,2,2.0,0.0
L40,30100417,1.0,0.0,2,990.0,2,2.0,0.0
L40,30100417,1.0,0.0,2,990.0,10,10.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,2,2.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100435,1.0,,1,1040.0,1,1.0,0.0
L40,30100525,1.0,0.0,3,1479.6666666666667,1,1.0,0.0
L40,30100525,1.0,0.0,3,1479.6666666666667,1,1.0,0.0
L40,30100525,1.0,0.0,3,1479.6666666666667,4,4.0,0.0
L42,30100352,1.0,,1,899.0,1,1.0,0.0
L42,30100352,1.0,,1,899.0,3,3.0,0.0
L42,30100417,1.0,,1,990.0,3,3.0,0.0
L42,30100417,1.0,,1,990.0,1,1.0,0.0
L42,30100435,1.0,,1,1040.0,1,1.0,0.0
L42,30100525,1.0,,1,1199.0,1,1.0,0.0
L42,30100554,1.0,,1,625.0,1,1.0,0.0
L42,30100554,1.0,,1,625.0,1,1.0,0.0
L42,30100554,1.0,,1,625.0,1,1.0,0.0
L42,30100554,1.0,,1,625.0,1,1.0,0.0
L47,30100352,1.0,0.0,2,899.0,3,3.0,0.0
L47,30100417,1.0,,1,990.0,1,1.0,0.0
L47,30100417,1.0,,1,990.0,1,1.0,0.0
L47,30100417,1.0,,1,990.0,6,6.0,0.0
L47,30100417,1.0,,1,990.0,1,1.0,0.0
L47,30100417,1.0,,1,990.0,4,4.0,0.0
L47,30100435,1.0,,1,1040.0,1,1.0,0.0
L47,30100525,1.0,,1,1620.0,1,1.0,0.0
L47,30100525,1.0,,1,1620.0,1,1.0,0.0
L48,30100351,1.0,0.0,3,1349.0,1,1.0,0.0
L48,30100410,1.0,,1,1960.0,1,1.0,0.0
L48,30100410,1.0,,1,1960.0,2,2.0,0.0
L48,30100411,1.0,,1,1950.0,1,1.0,0.0
L48,30100411,1.0,,1,1950.0,1,1.0,0.0
L48,30100413,1.0,0.0,6,2350.0,2,2.0,0.0
L48,30100416,1.0,0.0,4,899.0,1,1.0,0.0
L48,30100416,1.0,0.0,4,899.0,2,2.0,0.0
L48,30100416,1.0,0.0,4,899.0,1,1.0,0.0
L48,30100417,1.0,0.0,4,990.0,1,1.0,0.0
L48,30100417,1.0,0.0,4,990.0,3,3.0,0.0
L48,30100417,1.0,0.0,4,990.0,1,1.0,0.0
L48,30100435,2.0,,1,2080.0,2,1.0,0.0
L48,30100435,2.0,,1,2080.0,1,0.5,0.0
L48,30100435,2.0,,1,2080.0,7,3.5,0.0
L48,30100435,2.0,,1,2080.0,2,1.0,0.0
L48,30100435,2.0,,1,2080.0,5,2.5,0.0
L48,30100525,1.0,0.0,2,1409.5,1,1.0,0.0
L48,30100554,1.0,0.0,3,625.0,2,2.0,0.0
L48,30100554,1.0,0.0,3,625.0,1,1.0,0.0
L48,30100554,1.0,0.0,3,625.0,1,1.0,0.0
L48,30100554,1.0,0.0,3,625.0,4,4.0,0.0
L48,30100554,1.0,0.0,3,625.0,1,1.0,0.0
L48,30100554,1.0,0.0,3,625.0,3,3.0,0.0
L48,30100554,1.0,0.0,3,625.0,4,4.0,0.0
L48,30100574,1.0,0.0,2,999.0,2,2.0,0.0
L48,30100574,1.0,0.0,2,999.0,1,1.0,0.0
L50,30100012,1.0,,1,100.0,5,5.0,0.0
L50,30100014,3.0,,1,300.0,8,2.6666666666666665,0.0
L50,30100020,2.0,,1,200.0,2,1.0,0.0
L50,30100021,1.0,,1,100.0,1,1.0,0.0
L50,30100021,1.0,,1,100.0,15,15.0,0.0
L50,30100022,2.0,,1,200.0,5,2.5,0.0
L50,30100351,2.0,,1,2698.0,1,0.5,0.0
L50,30100351,2.0,,1,2698.0,2,1.0,0.0
L50,30100352,1.0,0.0,2,899.0,1,1.0,0.0
L50,30100410,1.0,,1,1790.0,1,1.0,0.0
L50,30100412,1.0,,1,2250.0,1,1.0,0.0
L50,30100412,1.0,,1,2250.0,1,1.0,0.0
L50,30100413,1.0,0.0,2,2350.0,1,1.0,0.0
L50,30100413,1.0,0.0,2,2350.0,1,1.0,0.0
L50,30100416,1.0,0.0,4,886.5,1,1.0,0.0
L50,30100417,1.2,0.4472135954999579,5,1188.0,2,1.6666666666666667,0.0
L50,30100417,1.2,0.4472135954999579,5,1188.0,2,1.6666666666666667,0.0
L50,30100417,1.2,0.4472135954999579,5,1188.0,2,1.6666666666666667,0.0
L50,30100417,1.2,0.4472135954999579,5,1188.0,1,0.8333333333333334,0.0
L50,30100435,1.0,0.0,3,1006.6666666666666,2,2.0,0.0
L50,30100435,1.0,0.0,3,1006.6666666666666,1,1.0,0.0
L50,30100435,1.0,0.0,3,1006.6666666666666,1,1.0,0.0
L50,30100435,1.0,0.0,3,1006.6666666666666,1,1.0,0.0
L50,30100525,2.0,,1,2398.0,7,3.5,0.0
L50,30100528,1.0,,1,1199.0,1,1.0,0.0
L50,30100528,1.0,,1,1199.0,1,1.0,0.0
L50,30100554,1.25,0.5,4,781.25,2,1.6,-0.1
L50,30100554,1.25,0.5,4,781.25,1,0.8,-0.1
L50,30100562,1.0,,1,2799.0,1,1.0,0.0
L50,30100562,1.0,,1,2799.0,1,1.0,0.0
L50,30100569,1.0,,1,2199.0,1,1.0,0.0
L50,30100571,1.0,,1,2399.0,2,2.0,0.0
L50,30100571,1.0,,1,2399.0,1,1.0,0.0
L50,30100574,1.0,,1,999.0,1,1.0,0.0
L50,30100574,1.0,,1,999.0,1,1.0,0.0
L50,30100574,1.0,,1,999.0,1,1.0,0.0
L50,30100594,1.0,,1,1799.0,1,1.0,0.0
L50,30100597,1.0,,1,1295.0,1,1.0,0.0
L50,30100597,1.0,,1,1295.0,1,1.0,0.0
L52,30100012,4.0,,1,400.0,1,0.25,0.0
L52,30100012,4.0,,1,400.0,1,0.25,0.0
L52,30100012,4.0,,1,400.0,1,0.25,0.0
L52,30100015,4.0,,1,400.0,1,0.25,0.0
L52,30100021,2.0,,1,200.0,2,1.0,0.0
L52,30100021,2.0,,1,200.0,2,1.0,0.0
L52,30100021,2.0,,1,200.0,1,0.5,0.0
L52,30100022,2.0,,1,200.0,4,2.0,0.0
L52,30100022,2.0,,1,200.0,3,1.5,0.0
L52,30100022,2.0,,1,200.0,2,1.0,0.0
L52,30100351,1.0,,1,1349.0,1,1.0,0.0
L52,30100412,1.0,,1,2250.0,1,1.0,0.0
L52,30100412,1.0,,1,2250.0,1,1.0,0.0
L52,30100413,1.0,,1,2350.0,1,1.0,0.0
L52,30100416,1.0,0.0,3,899.0,1,1.0,0.0
L52,30100417,1.0,0.0,4,990.0,1,1.0,0.0
L52,30100417,1.0,0.0,4,990.0,3,3.0,0.0
L52,30100435,1.0,0.0,3,1023.3333333333334,1,1.0,0.0
L52,30100435,1.0,0.0,3,1023.3333333333334,1,1.0,0.0
L52,30100435,1.0,0.0,3,1023.3333333333334,1,1.0,0.0
L52,30100435,1.0,0.0,3,1023.3333333333334,2,2.0,0.0
L52,30100457,1.0,,1,1790.0,1,1.0,0.0
L52,30100554,1.0,0.0,4,625.0,1,1.0,0.0
L52,30100554,1.0,0.0,4,625.0,1,1.0,0.0
L52,30100554,1.0,0.0,4,625.0,3,3.0,0.0
L52,30100571,1.0,,1,2399.0,1,1.0,0.0
L52,30100577,1.0,,1,1150.0,1,1.0,0.0
L52,30100591,1.0,,1,990.0,1,1.0,0.0
L52,30100597,1.0,,1,1295.0,1,1.0,0.0
L52,30100598,1.0,,1,1750.0,4,4.0,0.0
L53,30100003,1.0,,1,899.0,1,1.0,0.0
L53,30100351,1.0,0.0,2,1349.0,2,2.0,0.0
L53,30100351,1.0,0.0,2,1349.0,1,1.0,0.0
L53,30100416,1.3333333333333333,0.5163977794943223,6,1198.6666666666667,0,0.0,0.11428571428571428
L53,30100416,1.3333333333333333,0.5163977794943223,6,1198.6666666666667,2,1.5,0.11428571428571428
L53,30100417,1.0,0.0,3,990.0,2,2.0,0.0
L53,30100417,1.0,0.0,3,990.0,1,1.0,0.0
L53,30100417,1.0,0.0,3,990.0,2,2.0,0.0
L53,30100435,1.2,0.4472135954999579,5,1248.0,6,5.0,-0.1
L53,30100435,1.2,0.4472135954999579,5,1248.0,8,6.666666666666667,-0.1
L53,30100435,1.2,0.4472135954999579,5,1248.0,2,1.6666666666666667,-0.1
L53,30100554,1.25,0.5,4,763.75,1,0.8,-0.3
L53,30100554,1.25,0.5,4,763.75,1,0.8,-0.3
L53,30100574,1.0,,1,999.0,0,0.0,0.0
L53,30100587,1.0,,1,1249.0,1,1.0,0.0
L53,30100587,1.0,,1,1249.0,1,1.0,0.0
L53,30100587,1.0,,1,1249.0,1,1.0,0.0
L53,30100587,1.0,,1,1249.0,1,1.0,0.0
L53,30100591,1.0,,1,990.0,1,1.0,0.0
L53,30100591,1.0,,1,990.0,2,2.0,0.0
L53,30100591,1.0,,1,990.0,1,1.0,0.0
L53,30100594,1.0,,1,1799.0,1,1.0,0.0
L54,30100352,1.0,,1,899.0,1,1.0,0.0
L54,30100352,1.0,,1,899.0,1,1.0,0.0
L54,30100352,1.0,,1,899.0,6,6.0,0.0
L54,30100417,1.0,,1,990.0,1,1.0,0.0
L54,30100417,1.0,,1,990.0,1,1.0,0.0
L54,30100435,1.0,,1,1040.0,1,1.0,0.0
L54,30100571,1.0,,1,2399.0,1,1.0,0.0
L54,30100598,1.0,,1,1750.0,1,1.0,0.0
L55,30100351,1.0,0.0,2,1349.0,1,1.0,0.0
L55,30100351,1.0,0.0,2,1349.0,1,1.0,0.0
L55,30100352,1.0,,1,899.0,1,1.0,0.0
L55,30100411,1.0,,1,1950.0,1,1.0,0.0
L55,30100417,1.0,0.0,2,990.0,2,2.0,0.0
L55,30100417,1.0,0.0,2,990.0,1,1.0,0.0
L55,30100435,1.0,0.0,3,1040.0,4,4.0,0.0
L55,30100435,1.0,0.0,3,1040.0,3,3.0,0.0
L55,30100435,1.0,0.0,3,1040.0,1,1.0,0.0
L55,30100435,1.0,0.0,3,1040.0,1,1.0,0.0
L55,30100459,1.0,,1,2599.0,1,1.0,0.0
L55,30100459,1.0,,1,2599.0,1,1.0,0.0
L55,30100528,1.0,,1,1199.0,4,4.0,0.0
L55,30100554,1.0,0.0,3,625.0,7,7.0,0.0
L55,30100554,1.0,0.0,3,625.0,4,4.0,0.0
L55,30100554,1.0,0.0,3,625.0,3,3.0,0.0
L56,30100351,1.0,,1,1349.0,1,1.0,0.0
L56,30100351,1.0,,1,1349.0,2,2.0,0.0
L56,30100351,1.0,,1,1349.0,2,2.0,0.0
L56,30100351,1.0,,1,1349.0,1,1.0,0.0
L56,30100352,1.0,,1,899.0,1,1.0,0.0
L56,30100412,1.0,0.0,2,2250.0,2,2.0,0.0
L56,30100416,1.25,0.5,4,1123.75,2,1.6,0.1
L56,30100416,1.25,0.5,4,1123.75,3,2.4,0.1
L56,30100417,1.0,0.0,2,990.0,2,2.0,0.0
L56,30100417,1.0,0.0,2,990.0,4,4.0,0.0
L56,30100435,1.0,,1,1040.0,2,2.0,0.0
L56,30100435,1.0,,1,1040.0,5,5.0,0.0
L56,30100435,1.0,,1,1040.0,2,2.0,0.0
