SKU CODE,Product Description,URL,Sales Channel,Price INR,Timestamp
30100416,R&C Toner,https://www.amazon.in/Ceramide-Moisturizing-Toner-Korean-Cosmetics/dp/B07DSRHN7M/ref=sxin_15_pa_sp_search_thematic_sspa?content-id=amzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%3Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97&crid=1T6VBXR5TT8I8&cv_ct_cx=Rice+%26Ceramide+toner&keywords=Rice+%26Ceramide+toner&pd_rd_i=B07DSRHN7M&pd_rd_r=9c678ada-130d-4248-b924-416ce3373cf0&pd_rd_w=iIdZZ&pd_rd_wg=7EmKe&pf_rd_p=cd33fa60-47cd-49f3-80b8-24b1f0cbef97&pf_rd_r=S5XPW9VAH0AF03XD4EQW&qid=1736243491&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=rice+%26ceramide+toner%2Caps%2C210&sr=1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM&psc=1,Amazon,629.00,2025-01-22 14:46:56
30100412,Pom Collagen Serum 80ml,https://www.amazon.in/Face-Shop-Pomegranate-Collagen-Lifting/dp/B07Q7S548S/ref=sr_1_5?crid=1LN3338LZGGHO&dib=eyJ2IjoiMSJ9.NsGhjTZ2UShFrhrsDEFDwHFYbw-zubglFh7va70tE3YATwYmpp8pDn92ym1FZt2EKzN9zNf1jF9UD5Rosal-4MWnZHHJCZRVO2d3jU7Xq5dCFex3QVEr5KX2-YOHVAg2ANWfXqtgs_82TG8jxihttzbHEXw-ZvVTvByxbkyjR7O2bd4LA1ipVY00l6Dor08DgQGPamc5zVFVYjzu3Hl3etH2eaI70GsLvVIjYXfCAWjqQzTHM4yMV2WLofzL2ujP3vObkkMtSpQaeSYq6COMuBbO48CvG4GCA3M0arrkG1GZdh9F_ufjsc48cMFz2zi0tZdfaUFmhLhJsqctQEut5RDBvg29-im0ZrbsnNROg4YUXGv_-dA45P7lZMmeRwPDWvN3kO2aNvg7wPanPlSdRF0zRE-WvUFUb2wMW_4cCZirImDYt2M6_NlvVz1YOXO9.PWAKWZCpK3jrmarUCfPcfv0mAuKmbFEEU5kZNZ3TYBU&dib_tag=se&keywords=Pom+Collagen+Serum+80ml&nsdOptOutParam=true&qid=1736243597&sprefix=pom+collagen+serum+80ml%2Caps%2C181&sr=8-5,Amazon,1575.00,2025-01-22 14:46:56
30100525,Sun Eco Perfect,https://www.amazon.in/Face-Shop-Naturalsun-Super-Perfect/dp/B08B539HHC/ref=sr_1_1?crid=G9WN4TB0PC4K&dib=eyJ2IjoiMSJ9.w2LgNOzSwhG2SZWw9rkP10X0S30SJ3Gc1wqRBKVWq0XESiQp9ThVZ2t2hXmza9h9aTsnkq5IqrIsQnX6haORgvHMix4Tb4XXbQe0CNDipvcGNbZp7GdfoxXWF3UAGTu01VHgpbkSAgGDa4yLy_CrA43SZPgvCO4L3IIjXot8ucgXX6SHa0lKVPpjy1rDLkR6XPGPXxKIbuMN6u6qaO5LqWA51b-V05jrLzw0t0PUpHXJv_ekYNXoJJ6cazcjTxQU7Xr0fVOduS8iJm8YpKzUFwVCH49GHc1KB2MdFkIX2Jmi_QXT4cgiT_O5XIiV1FBmdfgGMDFDaJY2gRhPfg43JejViP8E1zZJ0vh1MOOknTErElXVhgbkqXArrgEGc5JthO5qbsGkdWJCnr_T_mzWJQQg84lStVuxQgFU0_6AhNk.ym3zswnp3x9M04d7MBg15L11G8JnTGcejHY1rmiutjE&dib_tag=se&keywords=Sun+Eco+Perfect&nsdOptOutParam=true&qid=1736243669&sprefix=sun+eco+perfect%2Caps%2C182&sr=8-1,Amazon,899.00,2025-01-22 14:46:56
30100459,Chia Seed Cream 50ml,https://www.amazon.in/Face-Shop-Chia-Hydro-Cream/dp/B07TBP4DJ1/ref=sr_1_1_sspa?crid=32GNQA4H1HW3X&dib=eyJ2IjoiMSJ9.TixAyj8On9ZPeDSHm7ZfIkhdIZJURMBLzB9Mjzb_eJVc8X9UwJJ4ls7pAddkbVOW2_r3CSwIe0hsr4_3k30pdlSrGA90-R-8H95NAXJkCUg56t9pRz4EUtz-YgVOdZnCSbYQKjUYdwDBjudXXyCvTYMcT-X5VHqVoJjVv1eEY_7hJYp9dBQ1QHzIV9csArtkeB26_nZCIfiSOVmQ_7U03RAQs3QC11mlmDrl9G0eHFnC5KIQtR_v3bZHQxJalWEDo0Liiww9ng4YOUYlkhVONusVuzfzPuXL9GWCs7dsBvY.HK9Esa02tYLZDkOgQNAcihCgxRy_yC9HDpP1yRnlvzU&dib_tag=se&keywords=Chia%2BSeed%2BCream%2B50ml&qid=1736243725&sprefix=chia%2Bseed%2Bcream%2B50ml%2Caps%2C180&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,Amazon,1819.00,2025-01-22 14:46:56
30100003,RWB Foam 150ml,https://www.flipkart.com/face-shop-rice-water-bright-foaming-cleanser-glowing-skin-even-tone-wash/p/itmffc7894351a10?pid=CNRF457W8PSGQZYV&lid=LSTCNRF457W8PSGQZYVBRARG5&marketplace=FLIPKART&q=the+face+shop&store=g9b%2Fema%2F5la&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_9_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_9_na_na_na&fm=search-autosuggest&iid=en_xkoOskxG6pwtlTVJ5tpGATcUStyK3K8-jDygphaqnflSP7JpE8bSmy1FpNQbhkyBfHwZI-jYjNRUR24ugpsOs_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=9ynfznzg800000001736244257732&qH=bb40492f135f38d6,Flipkart,NA,2025-01-22 14:46:56
30100413,Pom Collagen Cream 100ml,https://www.flipkart.com/face-shop-pomegranate-collagen-volume-lifting-cream-day-night-moisturizer/p/itm2b0a249d26153?pid=MSCFEV8E7HN4SZDX&lid=LSTMSCFEV8E7HN4SZDXXWWTHM&marketplace=FLIPKART&q=the+face+shop+collagen+face+cream&store=g9b%2Fema%2F5la&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=d3270aac-68de-4ac6-b416-39afd1f86c8a.MSCFEV8E7HN4SZDX.SEARCH&ppt=sp&ppn=sp&ssid=2hzdblkklc0000001736244392705&qH=f92516221911e60d,Flipkart,NA,2025-01-22 14:46:56
30100435,R&C Cream,https://www.flipkart.com/face-shop-rice-ceramide-moisturizing-cream-for-brightening-repairing-skin-barrier/p/itmef355d0a585aa?pid=MSCFHCF2EVWSGQKQ&lid=LSTMSCFHCF2EVWSGQKQTEWDD8&marketplace=FLIPKART&q=the+face+shop+rice+and+ceramide+&store=g9b%2Fema%2F5la&srno=s_1_7&otracker=search&otracker1=search&fm=Search&iid=891b5712-43b0-4707-90fd-8e91c12c250d.MSCFHCF2EVWSGQKQ.SEARCH&ppt=sp&ppn=sp&ssid=irt1i8twkg0000001736244456369&qH=2c08b323f9c6f749,Flipkart,NA,2025-01-22 14:46:56
30100417,R&C Emulsion 150ml,https://www.flipkart.com/face-shop-rice-ceramide-moisturizing-emulsion-that-locks-skin-moisture-12hr/p/itmf3ddfe017afe0?pid=MSCFEV8EGHRK3RFU&lid=LSTMSCFEV8EGHRK3RFUXPKDVT&marketplace=FLIPKART&q=the+face+shop+rice+and+ceramide+&store=g9b%2Fema%2F5la&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=891b5712-43b0-4707-90fd-8e91c12c250d.MSCFEV8EGHRK3RFU.SEARCH&ppt=sp&ppn=sp&qH=2c08b323f9c6f749,Flipkart,NA,2025-01-22 14:46:56
30100554,RWB Foam 100ml,https://www.flipkart.com/face-shop-rice-water-bright-foaming-cleanser-glowing-skin-even-tone-wash/p/itmffc7894351a10?pid=CNRG9YVQ2EFJAPQX&lid=LSTCNRG9YVQ2EFJAPQXMGMXPD&marketplace=FLIPKART&q=Rice+water+bright++Foam+100ml&store=search.flipkart.com&srno=s_1_5&otracker=search&otracker1=search&fm=Search&iid=b635f0d8-2442-4f36-9ad9-9f7c788ea479.CNRG9YVQ2EFJAPQX.SEARCH&ppt=sp&ppn=sp&ssid=t7ctnjmnow0000001736244573889&qH=a564b9cbe99e4008,Flipkart,NA,2025-01-22 14:46:56
30100416,R&C Toner,https://www.flipkart.com/face-shop-rice-ceramide-moisturizing-toner-toner-moisturize-brighten-skin-men-women/p/itmd4428f102bf92?pid=TNRFEV8EJ8NF3YJJ&lid=LSTTNRFEV8EJ8NF3YJJ7NRAE9&marketplace=FLIPKART&q=Rice+%26+Ceramide++Toner&store=g9b%2Fema%2F5la%2Fr0t&srno=s_1_19&otracker=search&otracker1=search&fm=Search&iid=f498aa64-efb5-4e9f-a603-48b487eb5071.TNRFEV8EJ8NF3YJJ.SEARCH&ppt=sp&ppn=sp&ssid=3y7zf49jvk0000001736244855630&qH=73ee2b7d8b092924,Flipkart,NA,2025-01-22 14:46:56
30100412,Pom Collagen Serum 80ml,https://www.flipkart.com/face-shop-pomegranate-collagen-volume-lifting-serum/p/itmbc64fa0416183?pid=FCTFHCSQRC543MWY&lid=LSTFCTFHCSQRC543MWYTYGPZX&marketplace=FLIPKART&q=collagen+the+face+shop&store=g9b%2Fema%2F5la&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=adc4cfe2-98a4-48e7-a7a6-a7c3320bd86d.FCTFHCSQRC543MWY.SEARCH&ppt=pp&ppn=pp&ssid=tw9b20wvps0000001736245005267&qH=06b568cc4eb41591,Flipkart,NA,2025-01-22 14:46:56
30100525,Sun Eco Perfect,https://www.flipkart.com/face-shop-sunscreen-spf-50-pa-naturalsun-eco-super-perfect-spf50-pa-protects-uva-uvb/p/itm0583fe0b51422?pid=SNRG6RZYFAKZXH8C&lid=LSTSNRG6RZYFAKZXH8CZMHCYU&marketplace=FLIPKART&q=the+face+shop+sun+eco+perfect&store=g9b%2Fema%2F5la&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=cc2c3d72-9e75-4b74-9d49-0ddeb3f33582.SNRG6RZYFAKZXH8C.SEARCH&ppt=sp&ppn=sp&ssid=jlg583vg3k0000001736245086106&qH=4be3fbec3852fcf9,Flipkart,NA,2025-01-22 14:46:56
30100459,Chia Seed Cream 50ml,https://www.flipkart.com/face-shop-chia-seed-hydro-cream-vitamin-b12-seeds-24hr-intense-hydration/p/itmc064848eeb450?pid=MSCFK7B5R4JMNP69&lid=LSTMSCFK7B5R4JMNP69DOC9LJ&marketplace=FLIPKART&q=Chia+Seed+Cream+50ml&store=search.flipkart.com&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=9b1a656d-078f-49e7-a3e8-fcca2c3f2316.MSCFK7B5R4JMNP69.SEARCH&ppt=sp&ppn=sp&ssid=zi3i4jud4w0000001736245167210&qH=efce32cbccc79908,Flipkart,NA,2025-01-22 14:46:56
30100015,Real Nature Rice,https://www.flipkart.com/face-shop-real-nature-rice-masksheet/p/itm0f5bc4c98b028?pid=FCPGHZAD2WTYZGPK&lid=LSTFCPGHZAD2WTYZGPKWI3LZQ&marketplace=FLIPKART&q=the+face+shop&store=search.flipkart.com&srno=s_1_8&otracker=search&otracker1=search&fm=Search&iid=68f341c5-3d7f-440e-879c-4036f21c8810.FCPGHZAD2WTYZGPK.SEARCH&ppt=sp&ppn=sp&ssid=5wme33b94w0000001736245254103&qH=bb40492f135f38d6,Flipkart,NA,2025-01-22 14:46:56
30100003,RWB Foam 150ml,https://www.myntra.com/face-wash-and-cleanser/the+face+shop/the-face-shop-rice-water-bright-foaming-cleanser-face-wash-for-a-glowing-skin---150ml/2484931/buy,Myntra,899,2025-01-22 14:46:56
30100413,Pom Collagen Cream 100ml,https://www.myntra.com/under-eye-creams-and-serums/the+face+shop/the-face-shop-pomegranate-and-collagen-volume-lifting-eye-cream-50ml/9113697/buy,Myntra,1861,2025-01-22 14:46:56
30100435,R&C Cream,https://www.myntra.com/day-cream/the+face+shop/the-face-shop-rice--ceramide-skin-brightening-moisturizing-cream-50-ml/9202495/buy,Myntra,873,2025-01-22 14:46:56
30100417,R&C Emulsion 150ml,https://www.myntra.com/day-cream/the+face+shop/the-face-shop-rice--ceramide-skin-brightening-moisturizing-emulsion-150-ml/9113689/buy,Myntra,841,2025-01-22 14:46:56
30100554,RWB Foam 100ml,https://www.myntra.com/face-wash-and-cleanser/the+face+shop/the-face-shop-rice-water-bright-foaming-cleanser-face-wash-for-glowing-skin---100ml/16728390/buy,Myntra,531,2025-01-22 14:46:56
30100528,Sun Eco No Shine,https://www.myntra.com/face-sunscreen/the+face+shop/the-face-shop-natural-sun-eco-no-shine-hydrating-spf-50-pa-sun-cream---50-ml/14216368/buy,Myntra,959,2025-01-22 14:46:56
30100416,R&C Toner,https://www.myntra.com/toner/the+face+shop/the-face-shop-rice--ceramide-moisturizing-toner-for-a-glowing-skin---150-ml/9106051/buy,Myntra,764,2025-01-22 14:46:56
30100412,Pom Collagen Serum 80ml,https://www.myntra.com/serum-and-gel/the+face+shop/the-face-shop-pomegranate-and-collagen-volume-lifting-serum-for-a-youthful-skin---80-ml/9106041/buy,Myntra,1912,2025-01-22 14:46:56
30100525,Sun Eco Perfect,https://www.myntra.com/face-sunscreen/the+face+shop/the-face-shop-unisex-natural-sun-eco-super-perfect-sun-cream-ex-45-ml/14216364/buy,Myntra,959,2025-01-22 14:46:56
30100459,Chia Seed Cream 50ml,https://www.myntra.com/day-cream/the+face+shop/the-face-shop-chia-seed-hydro-cream-with-vitamin-b12-for-intense-hydration-50-ml/10558952/buy,Myntra,2209,2025-01-22 14:46:56
30100435,R&C Cream,https://blinkit.com/prn/the-face-shop-rice-ceramide-moisturizing-cream/prid/506656,Unknown,NA,2025-01-22 14:46:56
30100417,R&C Emulsion 150ml,https://blinkit.com/prn/the-face-shop-rice-ceramide-moisturizing-emulsion/prid/475601,Unknown,NA,2025-01-22 14:46:56
30100554,RWB Foam 100ml,https://blinkit.com/prn/the-face-shop-rice-water-bright-foaming-cleanser/prid/506655,Unknown,NA,2025-01-22 14:46:56
30100416,R&C Toner,https://blinkit.com/prn/the-face-shop-rice-ceramide-moisturizing-toner/prid/506510,Unknown,NA,2025-01-22 14:46:56
30100015,Real Nature Rice,https://blinkit.com/prn/the-face-shop-real-nature-rice-face-mask/prid/518352,Unknown,NA,2025-01-22 14:46:56
30100003,RWB Foam 150ml,https://thefaceshop.in/products/rice-water-bright-cleansing-foam?_pos=1&_sid=902fa6743&_ss=r,Faceshop, 838,2025-01-22 14:46:56
30100413,Pom Collagen Cream 100ml,https://thefaceshop.in/products/pomegranate-and-collagen-volume-lifting-cream?_pos=1&_sid=50451c873&_ss=r,Faceshop, 1880,2025-01-22 14:46:56
30100435,R&C Cream,https://thefaceshop.in/products/rice-ceramide-moisturizing-cream?_pos=1&_sid=c0e4e18f0&_ss=r,Faceshop, 875,2025-01-22 14:46:56
30100417,R&C Emulsion 150ml,https://thefaceshop.in/products/rice-ceramide-moisturizing-emulsion?_pos=1&_sid=a708d48c2&_ss=r,Faceshop, 891,2025-01-22 14:46:56
30100554,RWB Foam 100ml,https://thefaceshop.in/products/rice-water-bright-cleansing-foam-100-ml?_pos=2&_psq=rice&_ss=e&_v=1.0,Faceshop, 585,2025-01-22 14:46:56
30100528,Sun Eco No Shine,https://thefaceshop.in/products/naturalsun-eco-no-shine-hydrating-sun-cream?_pos=1&_sid=b171376f4&_ss=r,Faceshop, 944,2025-01-22 14:46:56
30100416,R&C Toner,https://thefaceshop.in/products/rice-ceramide-moisturizing-toner?_pos=1&_sid=20a1ab922&_ss=r,Faceshop, 799,2025-01-22 14:46:56
30100412,Pom Collagen Serum 80ml,https://thefaceshop.in/products/pomegranate-and-collagen-volume-lifting-serum?_pos=1&_sid=4383977cd&_ss=r,Faceshop, 1999,2025-01-22 14:46:56
30100525,Sun Eco Perfect,https://thefaceshop.in/products/naturalsun-eco-super-perfect-sun-cream-ex,Faceshop, 1002,2025-01-22 14:46:56
30100459,Chia Seed Cream 50ml,https://thefaceshop.in/products/chia-seed-hydro-cream?_pos=1&_sid=891fb0cb6&_ss=r,Faceshop, 1918,2025-01-22 14:46:56
30100015,Real Nature Rice,https://thefaceshop.in/products/real-nature-rice-face-mask?_pos=1&_psq=rice+mask&_ss=e&_v=1.0,Faceshop, 100,2025-01-22 14:46:56
